src,sid,score,trig,dev_trig,act,dev_act,acts,n_act,mobile,text_ok,text,note
acon,acon:8796,1,now,,light.color,Light,light.color|light.on,2,0,1,adjust basement bar cool light to paleturquoise color.,MIT
acon,acon:8797,1,now,,light.color,Light,light.color|light.dim|light.on,3,0,1,adjust dining table light to dimgrey color.,MIT
acon,acon:8798,1,now,,light.color,Light,light.color|light.on,2,0,1,adjust upstairs observatory light to lightgreen color.,MIT
acon,acon:8799,1,now,,light.color,Light,light.color|light.on,2,0,1,adjust kitchen shelf cool light to darkkhaki color.,MIT
acon,acon:8800,1,now,,light.color,Light,light.color|light.on,2,0,1,adjust front library light to midnightblue color.,MIT
acon,acon:8801,1,now,,light.color,Light,light.color|light.on,2,0,1,switch back washroom light color to steelblue.,MIT
acon,acon:8802,1,now,,light.color,Light,light.color|light.on,2,0,1,switch downstairs arcade light color to mediumpurple.,MIT
acon,acon:8803,1,now,,light.color,Light,light.color|light.on,2,0,1,switch front workout light color to olivedrab.,MIT
acon,acon:8804,1,now,,light.color,Light,light.color|light.on,2,0,1,switch dining room light color to slategrey.,MIT
acon,acon:8805,1,now,,light.color,Light,light.color|light.on,2,0,1,switch second kitchen light color to darkgreen.,MIT
acon,acon:8806,1,now,,light.color,Light,light.color|light.on,2,0,1,switch downstairs courtyard light color to lightseagreen.,MIT
acon,acon:8807,1,now,,light.color,Light,light.color|light.on,2,0,1,switch kitchen microwave warm light color to silver.,MIT
acon,acon:8808,1,now,,light.color,Light,light.color|light.on,2,0,1,switch philips hue color to mediumvioletred.,MIT
acon,acon:8809,1,now,,light.color,Light,light.color|light.on,2,0,1,switch kitchen cupboard cool light color to blueviolet.,MIT
acon,acon:8810,1,now,,light.color,Light,light.color|light.on,2,0,1,switch kitchen freezer light color to teal.,MIT
acon,acon:8811,1,now,,light.color,Light,light.color|light.dim|light.on,3,0,1,switch downstairs closet light color to dimgrey.,MIT
acon,acon:8812,1,now,,light.color,Light,light.color|light.on,2,0,1,switch upstairs arcade light color to greenyellow.,MIT
acon,acon:8813,1,now,,light.color,Light,light.color|light.on,2,0,1,switch downstairs recreation light color to teal.,MIT
acon,acon:8814,1,now,,light.color,Light,light.color|light.on,2,0,1,switch back sitting room light color to royalblue.,MIT
acon,acon:8815,1,now,,light.color,Light,light.color|light.on,2,0,1,switch upstairs observatory light color to chartreuse.,MIT
acon,acon:8816,1,now,,light.color,Light,light.color|light.on,2,0,1,switch hallway light color to limegreen.,MIT
acon,acon:8817,1,now,,light.color,Light,light.color|light.on,2,0,1,switch master light color to aquamarine.,MIT
acon,acon:8818,1,now,,light.color,Light,light.color|light.on,2,0,1,switch upstairs hallway light color to royalblue.,MIT
acon,acon:8819,1,now,,light.color,Light,light.color|light.on,2,0,1,switch back arcade warm light color to darkslateblue.,MIT
acon,acon:8820,1,now,,light.color,Light,light.color|light.on,2,0,1,switch upstairs hallway light color to mediumvioletred.,MIT
acon,acon:8821,1,now,,light.color,Light,light.color|light.on,2,0,1,switch kitchen herb garden cool light color to darkslateblue.,MIT
acon,acon:8822,1,now,,light.color,Light,light.color|light.on,2,0,1,switch upstairs balcony light color to mistyrose.,MIT
acon,acon:8823,1,now,,light.color,Light,light.color|light.on,2,0,1,switch upstairs hallway light color to limegreen.,MIT
acon,acon:8824,1,now,,light.color,Light,light.color|light.on,2,0,1,switch bathroom light color to peru.,MIT
acon,acon:8825,1,now,,light.color,Light,light.color|light.on,2,0,1,switch front observatory light color to darkkhaki.,MIT
acon,acon:8826,1,now,,light.color,Light,light.color|light.on,2,0,1,switch upstairs man cave light color to grey.,MIT
acon,acon:8827,1,now,,light.color,Light,light.color|light.on,2,0,1,switch downstairs mudroom light color to indigo.,MIT
acon,acon:8828,1,now,,light.color,Light,light.color|light.on,2,0,1,switch kitchen freezer light color to yellowgreen.,MIT
acon,acon:8829,1,now,,light.color,Light,light.color|light.on,2,0,1,switch study lights color to brown.,MIT
acon,acon:8830,1,now,,light.color,Light,light.color|light.on,2,0,1,switch kitchen shelf cool light color to darkviolet.,MIT
acon,acon:8831,1,now,,light.color,Light,light.color|light.dim|light.on,3,0,1,switch bright ceiling light color to dimgrey.,MIT
acon,acon:8832,1,now,,light.color,Light,light.color|light.on,2,0,1,switch philips hue color to lightpink.,MIT
acon,acon:8833,1,now,,light.color,Light,light.color|light.on,2,0,1,switch bedroom light color to orangered.,MIT
acon,acon:8834,1,now,,light.color,Light,light.color|light.on,2,0,1,switch downstairs study light color to crimson.,MIT
acon,acon:8835,1,now,,light.color,Light,light.color|light.on,2,0,1,switch master bedroom lights color to saddlebrown.,MIT
acon,acon:8836,1,now,,light.color,Light,light.color,1,0,1,switch front hallway chandelier color to chocolate.,MIT
acon,acon:8837,1,now,,light.color,Light,light.color|light.on|garage,3,0,1,switch garage workbench light color to powderblue.,MIT
acon,acon:8838,1,now,,light.color,Light,light.color|light.on,2,0,1,switch back tool room light color to dodgerblue.,MIT
acon,acon:8839,1,now,,light.color,Light,light.color|light.on,2,0,1,switch back aquarium stand warm light color to brown.,MIT
acon,acon:8840,1,now,,light.color,Light,light.color|light.on,2,0,1,switch back man cave warm light color to slateblue.,MIT
acon,acon:8841,1,now,,light.color,Light,light.color|light.on,2,0,1,switch mirror lights color to midnightblue.,MIT
acon,acon:8842,1,now,,light.color,Light,light.color|light.on,2,0,1,switch front washroom light color to indigo.,MIT
acon,acon:8843,1,now,,light.color,Light,light.color|light.on,2,0,1,switch front bedroom light color to gold.,MIT
acon,acon:8844,1,now,,light.color,Light,light.color,1,0,1,switch front yard osram color to black.,MIT
acon,acon:8845,1,now,,light.color,Light,light.color|light.on,2,0,1,switch kitchen counter light color to indigo.,MIT
acon,acon:8846,1,now,,light.color,Light,light.color|light.on,2,0,1,switch downstairs recreation light color to firebrick.,MIT
acon,acon:8847,1,now,,light.color,Light,light.color|light.on,2,0,1,switch back study light color to silver.,MIT
acon,acon:8848,1,now,,light.color,Light,light.color|light.on,2,0,1,switch outdoor patio light color to lawngreen.,MIT
acon,acon:8849,1,now,,light.color,Light,light.color|light.on,2,0,1,switch back mudroom warm light color to thistle.,MIT
acon,acon:8850,1,now,,light.color,Light,light.color|light.on,2,0,1,switch upstairs stairwell light color to forestgreen.,MIT
acon,acon:8851,1,now,,light.color,Light,light.color|light.on,2,0,1,switch front sunroom light color to limegreen.,MIT
acon,acon:8852,1,now,,light.color,Light,light.color|light.on,2,0,1,switch patio light color to darkturquoise.,MIT
acon,acon:8853,1,now,,light.color,Light,light.color|light.on,2,0,1,switch kitchen sideboard cool light color to darkseagreen.,MIT
acon,acon:8854,1,now,,light.color,Light,light.color|light.on,2,0,1,switch living room lights color to darkslategrey.,MIT
acon,acon:8855,1,now,,light.color,Light,light.color|light.on,2,0,1,switch front living room light color to chocolate.,MIT
acon,acon:8856,1,now,,light.color,Light,light.color|light.on,2,0,1,switch front basement light color to darkolivegreen.,MIT
acon,acon:8857,1,now,,light.color,Light,light.color|light.on,2,0,1,switch back workout light color to mediumvioletred.,MIT
acon,acon:8858,1,now,,light.color,Light,light.color,1,0,1,switch garden path lighting color to palevioletred.,MIT
acon,acon:8859,1,now,,light.color,Light,light.color|light.on,2,0,1,switch office light color to black.,MIT
acon,acon:8860,1,now,,light.color,Light,light.color|light.on,2,0,1,switch downstairs washroom light color to forestgreen.,MIT
acon,acon:8861,1,now,,light.color,Light,light.color|light.on,2,0,1,switch bathroom light color to darkorchid.,MIT
acon,acon:8862,1,now,,light.color,Light,light.color|light.on|media,3,0,1,switch upstairs tv room light color to mediumblue.,MIT
acon,acon:8863,1,now,,light.color,Light,light.color|light.on,2,0,1,switch dining room light color to olivedrab.,MIT
acon,acon:8864,1,now,,light.color,Light,light.color|light.on,2,0,1,switch downstairs guest bedroom light color to springgreen.,MIT
acon,acon:8865,1,now,,light.color,Light,light.color|light.on,2,0,1,switch front potting shed light color to mediumorchid.,MIT
acon,acon:8866,1,now,,light.color,Light,light.color|light.on,2,0,1,switch front attic light color to blueviolet.,MIT
acon,acon:8867,1,now,,light.color,Light,light.color|light.on,2,0,1,switch back pantry light color to mediumorchid.,MIT
acon,acon:8868,1,now,,light.color,Light,light.color|light.on|media,3,0,1,switch front tv room light color to steelblue.,MIT
acon,acon:8869,1,now,,light.color,Light,light.color|light.on,2,0,1,switch upstairs basement light color to lime.,MIT
acon,acon:8870,1,now,,light.color,Light,light.color|light.on,2,0,1,switch kitchen pantry cool light color to darkslateblue.,MIT
acon,acon:8871,1,now,,light.color,Light,light.color|light.on,2,0,1,switch back recreation warm light color to mediumpurple.,MIT
acon,acon:8872,1,now,,light.color,Light,light.color|light.on,2,0,1,switch upstairs utility light color to darkgoldenrod.,MIT
acon,acon:8873,1,now,,light.color,Light,light.color|light.on|garage,3,0,1,switch garage workbench cool light color to sienna.,MIT
acon,acon:8874,1,now,,light.color,Light,light.color|light.on,2,0,1,switch upstairs washroom light color to orchid.,MIT
acon,acon:8875,1,now,,light.color,Light,light.color|light.on,2,0,1,switch upstairs craft table light color to salmon.,MIT
acon,acon:8876,1,now,,light.color,Light,light.color|light.on,2,0,1,switch downstairs zen light color to slateblue.,MIT
acon,acon:8877,1,now,,light.color,Light,light.color|light.on,2,0,1,switch front laundry light color to sienna.,MIT
acon,acon:8878,1,now,,light.color,Light,light.color|light.on,2,0,1,switch front bedroom light color to midnightblue.,MIT
acon,acon:8879,1,now,,light.color,Light,light.color|light.on,2,0,1,switch back nursery warm light color to mediumseagreen.,MIT
acon,acon:8880,1,now,,light.on,Light,light.on,1,0,1,can back entryway light be lightsteelblue now?,MIT
acon,acon:8881,1,now,,light.on,Light,light.on,1,0,1,can front basement light be cornflowerblue now?,MIT
acon,acon:8882,1,now,,light.on,Light,light.on,1,0,1,can downstairs attic light be slategrey now?,MIT
acon,acon:8883,1,now,,light.on,Light,light.on,1,0,1,can front man cave light be royalblue now?,MIT
acon,acon:8884,1,now,,light.on,Light,light.on,1,0,1,can downstairs attic light be lightseagreen now?,MIT
acon,acon:8885,1,now,,light.on,Light,light.on,1,0,1,can patio lights be mediumorchid now?,MIT
acon,acon:8886,1,now,,light.on,Light,light.on,1,0,1,can back family room warm light be royalblue now?,MIT
acon,acon:8887,1,now,,,,,0,0,1,can front hallway chandelier be mediumaquamarine now?,MIT
acon,acon:8888,1,now,,light.on,Light,light.on,1,0,1,can hallway light be deeppink now?,MIT
acon,acon:8889,1,now,,light.on,Light,light.on,1,0,1,can side hallway hue be aquamarine now?,MIT
acon,acon:8890,1,now,,light.on,Light,light.on,1,0,1,can yeelight smart light be blue now?,MIT
acon,acon:8891,1,now,,light.dim,Light,light.dim|light.on,2,0,1,can upstairs cinema light be dimgrey now?,MIT
acon,acon:8892,1,now,,light.dim,Light,light.dim|light.on,2,0,1,can attic light be dimgrey now?,MIT
acon,acon:8893,1,now,,light.on,Light,light.on,1,0,1,can first driveway light be firebrick now?,MIT
acon,acon:8894,1,now,,light.on,Light,light.on,1,0,1,can front office light be purple now?,MIT
acon,acon:8895,1,now,,light.on,Light,light.on,1,0,1,can patio light be skyblue now?,MIT
acon,acon:8896,1,now,,light.on,Light,light.on,1,0,1,can downstairs arcade light be deeppink now?,MIT
acon,acon:8897,1,now,,light.on,Light,light.on,1,0,1,can shed light be darkturquoise now?,MIT
acon,acon:8898,1,now,,light.on,Light,light.on,1,0,1,can basement bar cool light be lawngreen now?,MIT
acon,acon:8899,1,now,,,,,0,0,1,can garden path lighting be yellow now?,MIT
acon,acon:8900,1,now,,light.on,Light,light.on,1,0,1,can pool light be forestgreen now?,MIT
acon,acon:8901,1,now,,light.on,Light,light.on,1,0,1,can kitchen counter lights be lightsteelblue now?,MIT
acon,acon:8902,1,now,,light.on,Light,light.on,1,0,1,can downstairs music room light be lightseagreen now?,MIT
acon,acon:8903,1,now,,light.on,Light,light.on,1,0,1,can upstairs zen light be darkkhaki now?,MIT
acon,acon:8904,1,now,,light.on,Light,light.on,1,0,1,can living room lights be darkorchid now?,MIT
acon,acon:8905,1,now,,light.on,Light,light.on,1,0,1,can side hallway hue be deeppink now?,MIT
acon,acon:8906,1,now,,light.on,Light,light.on,1,0,1,can front playroom light be darkseagreen now?,MIT
acon,acon:8907,1,now,,light.on,Light,light.on,1,0,1,can kitchen toaster cool light be cadetblue now?,MIT
acon,acon:8908,1,now,,light.on,Light,light.on,1,0,1,can kitchen cabinet warm light be deepskyblue now?,MIT
acon,acon:8909,1,now,,light.on,Light,light.on,1,0,1,can upstairs man cave light be turquoise now?,MIT
acon,acon:8910,1,now,,light.on,Light,light.on,1,0,1,can downstairs pantry light be royalblue now?,MIT
acon,acon:8911,1,now,,light.on,Light,light.on,1,0,1,can front dining light be mediumvioletred now?,MIT
acon,acon:8912,1,now,,light.on,Light,light.on,1,0,1,can upstairs mudroom light be orchid now?,MIT
acon,acon:8913,1,now,,light.dim,Light,light.dim,1,0,1,can front yard lighting be dimgrey now?,MIT
acon,acon:8914,1,now,,light.on,Light,light.on,1,0,1,can upstairs courtyard light be chocolate now?,MIT
acon,acon:8915,1,now,,,,,0,0,1,can dining room chandelier be indigo now?,MIT
acon,acon:8916,1,now,,light.on,Light,light.on,1,0,1,can upstairs washroom light be lightslategrey now?,MIT
acon,acon:8917,1,now,,light.on,Light,light.on,1,0,1,can downstairs zen light be brown now?,MIT
acon,acon:8918,1,now,,light.on,Light,light.on,1,0,1,can front man cave light be yellowgreen now?,MIT
acon,acon:8919,1,now,,light.on,Light,light.on,1,0,1,can kitchen rack cool light be darkorchid now?,MIT
acon,acon:8920,1,now,,light.on,Light,light.on,1,0,1,can basement light be purple now?,MIT
acon,acon:8921,1,now,,light.on,Light,light.on,1,0,1,can back washroom light be violet now?,MIT
acon,acon:8922,1,now,,light.on,Light,light.on,1,0,1,can upstairs bathroom light be yellowgreen now?,MIT
acon,acon:8923,1,now,,light.on,Light,light.on,1,0,1,can downstairs mudroom light be midnightblue now?,MIT
acon,acon:8924,1,now,,light.on,Light,light.on,1,0,1,can patio lights be magenta now?,MIT
acon,acon:8925,1,now,,light.on,Light,light.on,1,0,1,can kitchen herb garden cool light be brown now?,MIT
acon,acon:8926,1,now,,light.on,Light,light.on,1,0,1,can first driveway light be lightseagreen now?,MIT
acon,acon:8927,1,now,,light.on,Light,light.on,1,0,1,can main kitchen light be indigo now?,MIT
acon,acon:8928,1,now,,light.on,Light,light.on,1,0,1,can office desk light be sienna now?,MIT
acon,acon:8929,1,now,,light.on,Light,light.on,1,0,1,can upstairs study light be seagreen now?,MIT
acon,acon:8930,1,now,,light.on,Light,light.on,1,0,1,can kitchen bar warm light be burlywood now?,MIT
acon,acon:8931,1,now,,light.on,Light,light.on,1,0,1,can kitchen fridge warm light be olivedrab now?,MIT
acon,acon:8932,1,now,,light.on,Light,light.on,1,0,1,can upstairs sunroom light be lightgreen now?,MIT
acon,acon:8933,1,now,,light.on,Light,light.on,1,0,1,can kitchen floor cool light be sienna now?,MIT
acon,acon:8934,1,now,,light.on,Light,light.on,1,0,1,can living room light be indianred now?,MIT
acon,acon:8935,1,now,,light.on,Light,light.on,1,0,1,can back side yard warm light be sandybrown now?,MIT
acon,acon:8936,1,now,,light.on,Light,light.on,1,0,1,can kitchen trash bin cool light be firebrick now?,MIT
acon,acon:8937,1,now,,light.dim,Light,light.dim|light.on,2,0,1,can downstairs recreation light be dimgrey now?,MIT
acon,acon:8938,1,now,,light.dim,Light,light.dim,1,0,1,can front hallway chandelier be dimgrey now?,MIT
acon,acon:8939,1,now,,light.on,Light,light.on,1,0,1,can downstairs side yard light be lightskyblue now?,MIT
